keyid,exponent,duration_ms
"q=160,p=1024",2,7
"q=160,p=1024",2,7
"q=160,p=1024",3,65
"q=160,p=1024",3,73
"q=160,p=1024",3,88
"q=160,p=1024",3,133
"q=160,p=1024",3,179
"q=160,p=1024",3,100
"q=160,p=1024",3,122
"q=160,p=1024",3,142
"q=160,p=1024",3,177
"q=160,p=1024",3,93
"q=160,p=1024",3,151
"q=160,p=1024",3,126
"q=160,p=1024",3,121
"q=160,p=1024",3,105
"q=160,p=1024",3,166
"q=160,p=1024",3,60
"q=160,p=1024",3,54
"q=160,p=1024",3,96
"q=160,p=1024",3,137
"q=160,p=1024",3,107
"q=160,p=1024",3,170
"q=160,p=1024",3,150
"q=160,p=1024",3,188
"q=160,p=1024",3,114
"q=160,p=1024",3,127
"q=160,p=1024",3,137
"q=160,p=1024",3,90
"q=160,p=1024",3,142
"q=160,p=1024",3,171
"q=160,p=1024",3,55
"q=160,p=1024",3,125
"q=160,p=1024",3,137
"q=160,p=1024",3,102
"q=160,p=1024",3,117
"q=160,p=1024",3,88
"q=160,p=1024",3,65
"q=160,p=1024",3,101
"q=160,p=1024",3,137
"q=160,p=1024",3,89
"q=160,p=1024",3,153
"q=160,p=1024",3,97
"q=160,p=1024",3,110
"q=160,p=1024",3,85
"q=160,p=1024",3,74
"q=160,p=1024",3,81
"q=160,p=1024",3,110
"q=160,p=1024",3,162
"q=160,p=1024",3,139
"q=160,p=1024",3,121
"q=160,p=1024",3,119
"q=160,p=1024",3,98
"q=160,p=1024",3,126
"q=160,p=1024",3,149
"q=160,p=1024",3,117
"q=160,p=1024",3,147
"q=160,p=1024",3,153
"q=160,p=1024",3,117
"q=160,p=1024",3,49
"q=160,p=1024",3,165
"q=160,p=1024",3,125
"q=160,p=1024",3,152
"q=160,p=1024",3,114
"q=160,p=1024",3,176
"q=160,p=1024",3,164
"q=160,p=1024",3,146
"q=160,p=1024",3,113
"q=160,p=1024",3,132
"q=160,p=1024",3,159
"q=160,p=1024",3,99
"q=160,p=1024",3,50
"q=160,p=1024",3,128
"q=160,p=1024",3,46
"q=160,p=1024",3,92
"q=160,p=1024",3,118
"q=160,p=1024",3,131
"q=160,p=1024",3,132
"q=160,p=1024",3,83
"q=160,p=1024",3,148
"q=160,p=1024",3,54
"q=160,p=1024",3,137
"q=160,p=1024",3,109
"q=160,p=1024",3,144
"q=160,p=1024",3,116
"q=160,p=1024",3,157
"q=160,p=1024",3,141
"q=160,p=1024",3,133
"q=160,p=1024",3,69
"q=160,p=1024",3,96
"q=160,p=1024",3,94
"q=160,p=1024",3,86
"q=160,p=1024",3,49
"q=160,p=1024",3,124
"q=160,p=1024",3,115
"q=160,p=1024",3,123
"q=160,p=1024",3,170
"q=160,p=1024",3,177
"q=160,p=1024",3,129
"q=160,p=1024",3,128
"q=160,p=1024",3,148
"q=160,p=1024",3,102
"q=160,p=1024",3,130
"q=160,p=1024",3,132
"q=160,p=1024",3,184
"q=160,p=1024",3,81
"q=160,p=1024",3,56
"q=160,p=1024",3,96
"q=160,p=1024",3,56
"q=160,p=1024",3,100
"q=160,p=1024",3,69
"q=160,p=1024",3,127
"q=160,p=1024",3,109
"q=160,p=1024",3,138
"q=160,p=1024",3,104
"q=160,p=1024",3,171
"q=160,p=1024",3,101
"q=160,p=1024",3,60
"q=160,p=1024",3,78
"q=160,p=1024",3,139
"q=160,p=1024",3,135
"q=160,p=1024",3,86
"q=160,p=1024",3,151
"q=160,p=1024",3,60
"q=160,p=1024",3,83
"q=160,p=1024",3,149
"q=160,p=1024",3,138
"q=160,p=1024",3,82
"q=160,p=1024",3,126
"q=160,p=1024",3,141
"q=160,p=1024",3,49
"q=160,p=1024",3,154
"q=160,p=1024",3,85
"q=160,p=1024",3,75
"q=160,p=1024",3,44
"q=160,p=1024",3,105
"q=160,p=1024",3,73
"q=160,p=1024",3,63
"q=160,p=1024",3,122
"q=160,p=1024",3,101
"q=160,p=1024",3,90
"q=160,p=1024",3,87
"q=160,p=1024",3,112
"q=160,p=1024",3,118
"q=160,p=1024",3,103
"q=160,p=1024",3,85
"q=160,p=1024",3,114
"q=160,p=1024",3,95
"q=160,p=1024",3,106
"q=160,p=1024",3,131
"q=160,p=1024",3,34
"q=160,p=1024",3,129
"q=160,p=1024",3,56
"q=160,p=1024",3,130
"q=160,p=1024",3,105
"q=160,p=1024",3,77
"q=160,p=1024",3,127
"q=160,p=1024",3,182
"q=160,p=1024",3,124
"q=160,p=1024",3,87
"q=160,p=1024",3,105
"q=160,p=1024",3,124
"q=160,p=1024",3,90
"q=160,p=1024",3,76
"q=160,p=1024",3,96
"q=160,p=1024",3,81
"q=160,p=1024",3,44
"q=160,p=1024",3,134
"q=160,p=1024",3,132
"q=160,p=1024",3,112
"q=160,p=1024",3,113
"q=160,p=1024",3,55
"q=160,p=1024",3,145
"q=160,p=1024",3,135
"q=160,p=1024",3,124
"q=160,p=1024",3,136
"q=160,p=1024",3,142
"q=160,p=1024",3,158
"q=160,p=1024",3,191
"q=160,p=1024",3,82
"q=160,p=1024",3,91
"q=160,p=1024",3,73
"q=160,p=1024",3,80
"q=160,p=1024",3,131
"q=160,p=1024",3,83
"q=160,p=1024",3,93
"q=160,p=1024",3,140
"q=160,p=1024",3,51
"q=160,p=1024",3,66
"q=160,p=1024",3,88
"q=160,p=1024",3,116
"q=160,p=1024",3,123
"q=160,p=1024",3,76
"q=160,p=1024",3,125
"q=160,p=1024",3,74
"q=160,p=1024",3,56
"q=160,p=1024",3,104
"q=160,p=1024",3,171
"q=160,p=1024",3,105
"q=160,p=1024",3,171
"q=160,p=1024",3,106
"q=160,p=1024",3,72
"q=160,p=1024",3,123
"q=160,p=1024",3,89
"q=160,p=1024",3,108
"q=160,p=1024",3,57
"q=160,p=1024",3,56
"q=160,p=1024",3,174
"q=160,p=1024",3,157
"q=160,p=1024",3,165
"q=160,p=1024",3,109
"q=160,p=1024",3,178
"q=160,p=1024",3,101
"q=160,p=1024",3,102
"q=160,p=1024",3,76
"q=160,p=1024",3,73
"q=160,p=1024",3,101
"q=160,p=1024",3,127
"q=160,p=1024",3,154
"q=160,p=1024",3,68
"q=160,p=1024",3,150
"q=160,p=1024",3,112
"q=160,p=1024",3,79
"q=160,p=1024",3,128
"q=160,p=1024",3,133
"q=160,p=1024",3,157
"q=160,p=1024",3,158
"q=160,p=1024",3,132
"q=160,p=1024",3,135
"q=160,p=1024",3,170
"q=160,p=1024",3,147
"q=160,p=1024",3,124
"q=160,p=1024",3,108
"q=160,p=1024",3,84
"q=160,p=1024",3,58
"q=160,p=1024",3,89
"q=160,p=1024",3,118
"q=160,p=1024",3,177
"q=160,p=1024",3,43
"q=160,p=1024",3,150
"q=160,p=1024",3,88
"q=160,p=1024",3,155
"q=160,p=1024",3,78
"q=160,p=1024",3,40
"q=160,p=1024",3,72
"q=160,p=1024",3,92
"q=160,p=1024",3,105
"q=160,p=1024",3,129
"q=160,p=1024",3,63
"q=160,p=1024",3,119
"q=160,p=1024",3,98
"q=160,p=1024",3,116
"q=160,p=1024",3,58
"q=160,p=1024",3,99
"q=160,p=1024",3,192
"q=160,p=1024",3,93
"q=160,p=1024",3,135
"q=160,p=1024",3,131
"q=160,p=1024",3,86
"q=160,p=1024",3,116
"q=160,p=1024",3,75
"q=160,p=1024",3,81
"q=160,p=1024",3,106
"q=160,p=1024",3,128
"q=160,p=1024",3,136
"q=160,p=1024",3,154
"q=160,p=1024",3,168
"q=160,p=1024",3,117
"q=160,p=1024",3,113
"q=160,p=1024",3,101
"q=160,p=1024",3,98
"q=160,p=1024",3,55
"q=160,p=1024",3,132
"q=160,p=1024",3,159
"q=160,p=1024",3,75
"q=160,p=1024",3,122
"q=160,p=1024",3,105
"q=160,p=1024",3,77
"q=160,p=1024",3,99
"q=160,p=1024",3,114
"q=160,p=1024",3,89
"q=160,p=1024",3,51
"q=160,p=1024",3,111
"q=160,p=1024",3,131
"q=160,p=1024",3,119
"q=160,p=1024",3,103
"q=160,p=1024",3,79
"q=160,p=1024",3,144
"q=160,p=1024",3,148
"q=160,p=1024",3,57
"q=160,p=1024",3,117
"q=160,p=1024",3,114
"q=160,p=1024",3,124
"q=160,p=1024",3,152
"q=160,p=1024",3,77
"q=160,p=1024",3,93
"q=160,p=1024",3,126
"q=160,p=1024",3,68
"q=160,p=1024",3,67
"q=160,p=1024",3,120
"q=160,p=1024",3,111
"q=160,p=1024",3,109
"q=160,p=1024",3,56
"q=160,p=1024",3,124
"q=160,p=1024",3,98
"q=160,p=1024",3,115
"q=160,p=1024",3,126
"q=160,p=1024",3,76
"q=160,p=1024",3,101
"q=160,p=1024",3,107
"q=160,p=1024",3,64
"q=160,p=1024",3,58
"q=160,p=1024",3,76
"q=160,p=1024",3,147
"q=160,p=1024",3,101
"q=160,p=1024",3,119
"q=160,p=1024",3,67
"q=160,p=1024",3,123
"q=160,p=1024",3,121
"q=160,p=1024",3,82
"q=160,p=1024",3,73
"q=160,p=1024",3,66
"q=160,p=1024",3,124
"q=160,p=1024",3,106
"q=160,p=1024",3,126
"q=160,p=1024",3,123
"q=160,p=1024",3,166
"q=160,p=1024",3,112
"q=160,p=1024",3,83
"q=160,p=1024",3,111
"q=160,p=1024",3,155
"q=160,p=1024",3,158
"q=160,p=1024",3,168
"q=160,p=1024",3,86
"q=160,p=1024",3,85
"q=160,p=1024",3,142
"q=160,p=1024",3,90
"q=160,p=1024",3,64
"q=160,p=1024",3,131
"q=160,p=1024",3,159
"q=160,p=1024",3,86
"q=160,p=1024",3,139
"q=160,p=1024",3,127
"q=160,p=1024",3,125
"q=160,p=1024",3,150
"q=160,p=1024",3,98
"q=160,p=1024",3,106
"q=160,p=1024",3,105
"q=160,p=1024",3,90
"q=160,p=1024",3,162
"q=160,p=1024",3,130
"q=160,p=1024",3,62
"q=160,p=1024",3,69
"q=160,p=1024",3,104
"q=160,p=1024",3,94
"q=160,p=1024",3,75
"q=160,p=1024",3,137
"q=160,p=1024",3,101
"q=160,p=1024",3,103
"q=160,p=1024",3,59
"q=160,p=1024",3,153
"q=160,p=1024",3,92
"q=160,p=1024",3,112
"q=160,p=1024",3,137
"q=160,p=1024",3,172
"q=160,p=1024",3,184
"q=160,p=1024",3,133
"q=160,p=1024",3,107
"q=160,p=1024",3,133
"q=160,p=1024",3,57
"q=160,p=1024",3,158
"q=160,p=1024",3,164
"q=160,p=1024",3,56
"q=160,p=1024",3,107
"q=160,p=1024",3,156
"q=160,p=1024",3,151
"q=160,p=1024",3,47
"q=160,p=1024",3,124
"q=160,p=1024",3,73
"q=160,p=1024",3,75
"q=160,p=1024",3,158
"q=160,p=1024",3,112
"q=160,p=1024",3,108
"q=160,p=1024",3,126
"q=160,p=1024",3,178
"q=160,p=1024",3,70
"q=160,p=1024",3,76
"q=160,p=1024",3,61
"q=160,p=1024",3,199
"q=160,p=1024",3,135
"q=160,p=1024",3,112
"q=160,p=1024",3,137
"q=160,p=1024",3,107
"q=160,p=1024",3,126
"q=160,p=1024",3,164
"q=160,p=1024",3,127
"q=160,p=1024",3,114
"q=160,p=1024",3,61
"q=160,p=1024",3,67
"q=160,p=1024",3,91
"q=160,p=1024",3,128
"q=160,p=1024",3,168
"q=160,p=1024",3,86
"q=160,p=1024",3,134
"q=160,p=1024",3,135
"q=160,p=1024",3,82
"q=160,p=1024",3,115
"q=160,p=1024",3,129
"q=160,p=1024",3,123
"q=160,p=1024",3,157
"q=160,p=1024",3,158
"q=160,p=1024",3,109
"q=160,p=1024",3,73
"q=160,p=1024",3,92
"q=160,p=1024",3,106
"q=160,p=1024",3,60
"q=160,p=1024",3,123
"q=160,p=1024",3,101
"q=160,p=1024",3,176
"q=160,p=1024",3,164
"q=160,p=1024",3,178
"q=160,p=1024",3,120
"q=160,p=1024",3,99
"q=160,p=1024",3,118
"q=160,p=1024",3,155
"q=160,p=1024",3,187
"q=160,p=1024",3,95
"q=160,p=1024",3,110
"q=160,p=1024",3,144
"q=160,p=1024",3,120
"q=160,p=1024",3,113
"q=160,p=1024",3,63
"q=160,p=1024",3,91
"q=160,p=1024",3,125
"q=160,p=1024",3,98
"q=160,p=1024",3,134
"q=160,p=1024",3,75
"q=160,p=1024",3,124
"q=160,p=1024",3,111
"q=160,p=1024",3,123
"q=160,p=1024",3,108
"q=160,p=1024",3,128
"q=160,p=1024",3,92
"q=160,p=1024",3,118
"q=160,p=1024",3,94
"q=160,p=1024",3,159
"q=160,p=1024",3,41
"q=160,p=1024",3,147
"q=160,p=1024",3,81
"q=160,p=1024",3,77
"q=160,p=1024",3,157
"q=160,p=1024",3,124
"q=160,p=1024",3,78
"q=160,p=1024",3,128
"q=160,p=1024",3,167
"q=160,p=1024",3,67
"q=160,p=1024",3,98
"q=160,p=1024",3,94
"q=160,p=1024",3,170
"q=160,p=1024",3,179
"q=160,p=1024",3,143
"q=160,p=1024",3,84
"q=160,p=1024",3,121
"q=160,p=1024",3,155
"q=160,p=1024",3,111
"q=160,p=1024",3,100
"q=160,p=1024",3,144
"q=160,p=1024",3,66
"q=160,p=1024",3,105
"q=160,p=1024",3,100
"q=160,p=1024",3,112
"q=160,p=1024",3,77
"q=160,p=1024",3,165
"q=160,p=1024",3,99
"q=160,p=1024",3,111
"q=160,p=1024",3,170
"q=160,p=1024",3,123
"q=160,p=1024",3,100
"q=160,p=1024",3,176
"q=160,p=1024",3,186
"q=160,p=1024",3,117
"q=160,p=1024",3,68
"q=160,p=1024",3,103
"q=160,p=1024",3,49
"q=160,p=1024",3,126
"q=160,p=1024",3,134
"q=160,p=1024",3,150
"q=160,p=1024",3,178
"q=160,p=1024",3,107
"q=160,p=1024",3,140
"q=160,p=1024",3,119
"q=160,p=1024",3,139
"q=160,p=1024",3,113
"q=160,p=1024",3,121
"q=160,p=1024",3,132
"q=160,p=1024",3,109
"q=160,p=1024",3,115
"q=160,p=1024",3,173
"q=160,p=1024",3,70
"q=160,p=1024",3,112
"q=160,p=1024",3,141
"q=160,p=1024",3,106
"q=160,p=1024",3,103
"q=160,p=1024",3,163
"q=160,p=1024",3,79
"q=160,p=1024",3,132
"q=160,p=1024",3,72
"q=160,p=1024",3,94
"q=160,p=1024",3,117
"q=160,p=1024",3,70
"q=160,p=1024",3,92
"q=160,p=1024",3,86
"q=160,p=1024",3,109
"q=160,p=1024",3,129
"q=160,p=1024",3,149
"q=160,p=1024",3,139
"q=160,p=1024",3,113
"q=160,p=1024",3,112
"q=160,p=1024",3,114
"q=160,p=1024",3,163
"q=160,p=1024",3,108
"q=160,p=1024",3,121
"q=160,p=1024",3,132
"q=160,p=1024",3,107
"q=160,p=1024",3,186
"q=160,p=1024",3,126
"q=160,p=1024",3,66
"q=160,p=1024",3,102
"q=160,p=1024",3,105
"q=160,p=1024",3,148
"q=160,p=1024",3,121
"q=160,p=1024",3,76
"q=160,p=1024",3,131
"q=160,p=1024",3,102
"q=160,p=1024",3,50
"q=160,p=1024",3,103
"q=160,p=1024",3,118
"q=160,p=1024",3,76
"q=160,p=1024",3,88
"q=160,p=1024",3,107
"q=160,p=1024",3,74
"q=160,p=1024",3,47
"q=160,p=1024",3,124
"q=160,p=1024",3,119
"q=160,p=1024",3,101
"q=160,p=1024",3,158
"q=160,p=1024",3,83
"q=160,p=1024",3,157
"q=160,p=1024",3,46
"q=160,p=1024",3,125
"q=160,p=1024",3,146
"q=160,p=1024",3,147
"q=160,p=1024",3,157
"q=160,p=1024",3,50
"q=160,p=1024",3,99
"q=160,p=1024",3,87
"q=160,p=1024",3,72
"q=160,p=1024",3,86
"q=160,p=1024",3,40
"q=160,p=1024",3,50
"q=160,p=1024",3,77
"q=160,p=1024",3,70
"q=160,p=1024",3,68
"q=160,p=1024",3,114
"q=160,p=1024",3,112
"q=160,p=1024",3,129
"q=160,p=1024",3,62
"q=160,p=1024",3,108
"q=160,p=1024",3,141
"q=160,p=1024",3,176
"q=160,p=1024",3,114
"q=160,p=1024",3,86
"q=160,p=1024",3,99
"q=160,p=1024",3,135
"q=160,p=1024",3,72
"q=160,p=1024",3,165
"q=160,p=1024",3,118
"q=160,p=1024",3,162
"q=160,p=1024",3,112
"q=160,p=1024",3,164
"q=160,p=1024",3,61
"q=160,p=1024",3,109
"q=160,p=1024",3,173
"q=160,p=1024",3,105
"q=160,p=1024",3,141
"q=160,p=1024",3,80
"q=160,p=1024",3,142
"q=160,p=1024",3,129
"q=160,p=1024",3,72
"q=160,p=1024",3,102
"q=160,p=1024",3,121
"q=160,p=1024",3,152
"q=160,p=1024",3,90
"q=160,p=1024",3,65
"q=160,p=1024",3,51
"q=160,p=1024",3,123
"q=160,p=1024",3,81
"q=160,p=1024",3,172
"q=160,p=1024",3,183
"q=160,p=1024",3,146
"q=160,p=1024",3,75
"q=160,p=1024",3,93
"q=160,p=1024",3,66
"q=160,p=1024",3,75
"q=160,p=1024",3,137
"q=160,p=1024",3,110
"q=160,p=1024",3,117
"q=160,p=1024",3,109
"q=160,p=1024",3,111
"q=160,p=1024",3,135
"q=160,p=1024",3,142
"q=160,p=1024",3,105
"q=160,p=1024",3,118
"q=160,p=1024",3,100
"q=160,p=1024",3,76
"q=160,p=1024",3,112
"q=160,p=1024",3,192
"q=160,p=1024",3,135
"q=160,p=1024",3,58
"q=160,p=1024",3,132
"q=160,p=1024",3,123
"q=160,p=1024",3,88
"q=160,p=1024",3,163
"q=160,p=1024",3,157
"q=160,p=1024",3,177
"q=160,p=1024",3,181
"q=160,p=1024",3,167
"q=160,p=1024",3,74
"q=160,p=1024",3,102
"q=160,p=1024",3,81
"q=160,p=1024",3,136
"q=160,p=1024",3,137
"q=160,p=1024",3,106
"q=160,p=1024",3,116
"q=160,p=1024",3,133
"q=160,p=1024",3,57
"q=160,p=1024",3,109
"q=160,p=1024",3,120
"q=160,p=1024",3,109
"q=160,p=1024",3,149
"q=160,p=1024",3,149
"q=160,p=1024",3,100
"q=160,p=1024",3,120
"q=160,p=1024",3,153
"q=160,p=1024",3,224
"q=160,p=1024",3,151
"q=160,p=1024",3,108
"q=160,p=1024",3,110
"q=160,p=1024",3,109
"q=160,p=1024",3,159
"q=160,p=1024",3,166
"q=160,p=1024",3,118
"q=160,p=1024",3,98
"q=160,p=1024",3,55
"q=160,p=1024",3,91
"q=160,p=1024",3,81
"q=160,p=1024",3,152
"q=160,p=1024",3,148
"q=160,p=1024",3,90
"q=160,p=1024",3,123
"q=160,p=1024",3,135
"q=160,p=1024",3,131
"q=160,p=1024",3,91
"q=160,p=1024",3,82
"q=160,p=1024",3,115
"q=160,p=1024",3,155
"q=160,p=1024",3,68
"q=160,p=1024",3,91
"q=160,p=1024",3,66
"q=160,p=1024",3,169
"q=160,p=1024",3,116
"q=160,p=1024",3,152
"q=160,p=1024",3,224
"q=160,p=1024",3,218
"q=160,p=1024",3,189
"q=160,p=1024",3,176
"q=160,p=1024",3,201
"q=160,p=1024",3,133
"q=160,p=1024",3,216
"q=160,p=1024",3,164
"q=160,p=1024",3,132
"q=160,p=1024",3,206
"q=160,p=1024",3,97
"q=160,p=1024",3,125
"q=160,p=1024",3,118
"q=160,p=1024",3,140
"q=160,p=1024",3,123
"q=160,p=1024",3,142
"q=160,p=1024",3,114
"q=160,p=1024",3,166
"q=160,p=1024",3,108
"q=160,p=1024",3,106
"q=160,p=1024",3,218
"q=160,p=1024",3,133
"q=160,p=1024",3,242
"q=160,p=1024",3,221
"q=160,p=1024",3,101
"q=160,p=1024",3,197
"q=160,p=1024",3,177
"q=160,p=1024",3,410
"q=160,p=1024",3,176
"q=160,p=1024",3,248
"q=160,p=1024",3,185
"q=160,p=1024",3,219
"q=160,p=1024",3,291
"q=160,p=1024",3,178
"q=160,p=1024",3,240
"q=160,p=1024",3,233
"q=160,p=1024",3,167
"q=160,p=1024",3,100
"q=160,p=1024",3,166
"q=160,p=1024",3,330
"q=160,p=1024",3,287
"q=160,p=1024",3,199
"q=160,p=1024",3,134
"q=160,p=1024",3,255
"q=160,p=1024",3,181
"q=160,p=1024",3,304
"q=160,p=1024",3,362
"q=160,p=1024",3,154
"q=160,p=1024",3,234
"q=160,p=1024",3,241
"q=160,p=1024",3,229
"q=160,p=1024",3,246
"q=160,p=1024",3,241
"q=160,p=1024",3,213
"q=160,p=1024",3,163
"q=160,p=1024",3,185
"q=160,p=1024",3,88
"q=160,p=1024",3,189
"q=160,p=1024",3,179
"q=160,p=1024",3,182
"q=160,p=1024",3,115
"q=160,p=1024",3,274
"q=160,p=1024",3,224
"q=160,p=1024",3,208
"q=160,p=1024",3,183
"q=160,p=1024",3,160
"q=160,p=1024",3,102
"q=160,p=1024",3,91
"q=160,p=1024",3,43
"q=160,p=1024",3,106
"q=160,p=1024",3,123
"q=160,p=1024",3,170
"q=160,p=1024",3,161
"q=160,p=1024",3,149
"q=160,p=1024",3,137
"q=160,p=1024",3,159
"q=160,p=1024",3,145
"q=160,p=1024",3,144
"q=160,p=1024",3,222
"q=160,p=1024",3,194
"q=160,p=1024",3,143
"q=160,p=1024",3,132
"q=160,p=1024",3,212
"q=160,p=1024",3,90
"q=160,p=1024",3,121
"q=160,p=1024",3,191
"q=160,p=1024",3,113
"q=160,p=1024",3,142
"q=160,p=1024",3,153
"q=160,p=1024",3,235
"q=160,p=1024",3,153
"q=160,p=1024",3,195
"q=160,p=1024",3,126
"q=160,p=1024",3,143
"q=160,p=1024",3,151
"q=160,p=1024",3,71
"q=160,p=1024",3,124
"q=160,p=1024",3,68
"q=160,p=1024",3,205
"q=160,p=1024",3,119
"q=160,p=1024",3,200
"q=160,p=1024",3,131
"q=160,p=1024",3,178
"q=160,p=1024",3,257
"q=160,p=1024",3,77
"q=160,p=1024",3,153
"q=160,p=1024",3,167
"q=160,p=1024",3,168
"q=160,p=1024",3,120
"q=160,p=1024",3,160
"q=160,p=1024",3,182
"q=160,p=1024",3,213
"q=160,p=1024",3,145
"q=160,p=1024",3,107
"q=160,p=1024",3,138
"q=160,p=1024",3,100
"q=160,p=1024",3,223
"q=160,p=1024",3,138
"q=160,p=1024",3,86
"q=160,p=1024",3,192
"q=160,p=1024",3,107
"q=160,p=1024",3,229
"q=160,p=1024",3,160
"q=160,p=1024",3,207
"q=160,p=1024",3,135
"q=160,p=1024",3,212
"q=160,p=1024",3,109
"q=160,p=1024",3,131
"q=160,p=1024",3,113
"q=160,p=1024",3,150
"q=160,p=1024",3,159
"q=160,p=1024",3,53
"q=160,p=1024",3,108
"q=160,p=1024",3,244
"q=160,p=1024",3,105
"q=160,p=1024",3,100
"q=160,p=1024",3,162
"q=160,p=1024",3,173
"q=160,p=1024",3,135
"q=160,p=1024",3,103
"q=160,p=1024",3,111
"q=160,p=1024",3,83
"q=160,p=1024",3,157
"q=160,p=1024",3,125
"q=160,p=1024",3,113
"q=160,p=1024",3,145
"q=160,p=1024",3,119
"q=160,p=1024",3,139
"q=160,p=1024",3,164
"q=160,p=1024",3,165
"q=160,p=1024",3,109
"q=160,p=1024",3,193
"q=160,p=1024",3,193
"q=160,p=1024",3,142
"q=160,p=1024",3,185
"q=160,p=1024",3,135
"q=160,p=1024",3,133
"q=160,p=1024",3,154
"q=160,p=1024",3,125
"q=160,p=1024",3,79
"q=160,p=1024",3,177
"q=160,p=1024",3,187
"q=160,p=1024",3,199
"q=160,p=1024",3,165
"q=160,p=1024",3,146
"q=160,p=1024",3,166
"q=160,p=1024",3,92
"q=160,p=1024",3,263
"q=160,p=1024",3,152
"q=160,p=1024",3,195
"q=160,p=1024",3,301
"q=160,p=1024",3,191
"q=160,p=1024",3,103
"q=160,p=1024",3,117
"q=160,p=1024",3,158
"q=160,p=1024",3,174
"q=160,p=1024",3,123
"q=160,p=1024",3,125
"q=160,p=1024",3,181
"q=160,p=1024",3,245
"q=160,p=1024",3,163
"q=160,p=1024",3,90
"q=160,p=1024",3,50
"q=160,p=1024",3,156
"q=160,p=1024",3,129
"q=160,p=1024",3,180
"q=160,p=1024",3,105
"q=160,p=1024",3,77
"q=160,p=1024",3,124
"q=160,p=1024",3,177
"q=160,p=1024",3,135
"q=160,p=1024",3,96
"q=160,p=1024",3,122
"q=160,p=1024",3,107
"q=160,p=1024",3,103
"q=160,p=1024",3,107
"q=160,p=1024",3,203
"q=160,p=1024",3,225
"q=160,p=1024",3,116
"q=160,p=1024",3,165
"q=160,p=1024",3,141
"q=160,p=1024",3,143
"q=160,p=1024",3,207
"q=160,p=1024",3,120
"q=160,p=1024",3,216
"q=160,p=1024",3,236
"q=160,p=1024",3,348
"q=160,p=1024",3,309
"q=160,p=1024",3,144
"q=160,p=1024",3,146
"q=160,p=1024",3,161
"q=160,p=1024",3,54
"q=160,p=1024",3,113
"q=160,p=1024",3,71
"q=160,p=1024",3,141
"q=160,p=1024",3,142
"q=160,p=1024",3,173
"q=160,p=1024",3,69
"q=160,p=1024",3,171
"q=160,p=1024",3,91
"q=160,p=1024",3,118
"q=160,p=1024",3,82
"q=160,p=1024",3,225
"q=160,p=1024",3,138
"q=160,p=1024",3,147
"q=160,p=1024",3,176
"q=160,p=1024",3,151
"q=160,p=1024",3,107
"q=160,p=1024",3,117
"q=160,p=1024",3,106
"q=160,p=1024",3,129
"q=160,p=1024",3,155
"q=160,p=1024",3,113
"q=160,p=1024",3,182
"q=160,p=1024",3,132
"q=160,p=1024",3,62
"q=160,p=1024",3,90
"q=160,p=1024",3,135
"q=160,p=1024",3,180
"q=160,p=1024",3,192
"q=160,p=1024",3,143
"q=160,p=1024",3,87
"q=160,p=1024",3,91
"q=160,p=1024",3,98
"q=160,p=1024",3,89
"q=160,p=1024",3,87
"q=160,p=1024",3,138
"q=160,p=1024",3,179
"q=160,p=1024",3,214
"q=160,p=1024",3,118
"q=160,p=1024",3,152
"q=160,p=1024",3,90
"q=160,p=1024",3,111
"q=160,p=1024",3,199
"q=160,p=1024",3,122
"q=160,p=1024",3,139
"q=160,p=1024",3,107
"q=160,p=1024",3,156
"q=160,p=1024",3,143
"q=160,p=1024",3,167
"q=160,p=1024",3,78
"q=160,p=1024",3,132
"q=160,p=1024",3,204
"q=160,p=1024",3,102
"q=160,p=1024",3,96
"q=160,p=1024",3,121
"q=160,p=1024",3,97
"q=160,p=1024",3,197
"q=160,p=1024",3,175
"q=160,p=1024",3,237
"q=160,p=1024",3,230
"q=160,p=1024",3,129
"q=160,p=1024",3,54
"q=160,p=1024",3,94
"q=160,p=1024",3,130
"q=160,p=1024",3,114
"q=160,p=1024",3,197
"q=160,p=1024",3,154
"q=160,p=1024",3,72
"q=160,p=1024",3,175
"q=160,p=1024",3,102
"q=160,p=1024",3,134
"q=160,p=1024",3,179
"q=160,p=1024",3,135
"q=160,p=1024",3,192
"q=160,p=1024",3,49
"q=160,p=1024",3,141
"q=160,p=1024",3,129
"q=160,p=1024",3,131
"q=160,p=1024",3,150
"q=160,p=1024",3,100
"q=160,p=1024",3,88
"q=160,p=1024",3,118
"q=160,p=1024",3,138
"q=160,p=1024",3,135
"q=160,p=1024",3,130
"q=160,p=1024",3,124
"q=160,p=1024",3,151
"q=160,p=1024",3,171
"q=160,p=1024",3,98
"q=160,p=1024",3,209
"q=160,p=1024",3,190
"q=160,p=1024",3,91
"q=160,p=1024",3,207
"q=160,p=1024",3,142
"q=160,p=1024",3,155
"q=160,p=1024",3,179
"q=160,p=1024",3,157
"q=160,p=1024",3,163
"q=160,p=1024",3,115
"q=160,p=1024",3,86
"q=160,p=1024",3,93
"q=160,p=1024",3,120
"q=160,p=1024",3,97
"q=160,p=1024",3,163
"q=160,p=1024",3,132
"q=160,p=1024",3,144
"q=160,p=1024",3,91
"q=160,p=1024",3,128
"q=160,p=1024",3,145
"q=160,p=1024",3,67
"q=160,p=1024",3,88
"q=160,p=1024",3,135
"q=160,p=1024",3,241
"q=160,p=1024",3,94
"q=160,p=1024",3,167
"q=160,p=1024",3,232
